,bolt1,nut1,jig1,bin1
x,390.93616845439374,361.1075961566606,681.70022341952,597.4084154640381
y,-145.6996635696782,-28.60397200367271,6.234543718815868,177.81044525291827
z,28.26349054205601,30.761591449522143,83.82709987053552,76.76753279647505
rx,-1.0909082674097135,0.036018449168830985,-0.024803798706192454,0.5181041759114603
ry,1.2262836839524185,-0.5122801089312871,0.03982101909026358,0.17004661149172542
rz,-1.017268124353266,0.7049185592620223,-0.0008792569238526748,-0.5419618913273941
qx,-0.4645745179870161,0.017443855791716107,-0.012400761657371005,0.2527191413186125
qy,0.5222255329866103,-0.24809897570201303,0.019908683042517025,0.08294477373151392
qz,-0.43321410484597683,0.34139442359200545,-0.0004395881323439421,-0.26435637883581986
qw,0.5690136635411152,0.9064173749939992,0.9997247982380468,0.9270215235314786
